chit_id,chitnumber,payment_weeks,amount_per_week,total_amount,overdue_fees,cash_received,balance,total_paid_week,timestamp,num_of_chits
195,MCD20180,6,250,1500,0,1500,0,10,24.12.13,1
195,MCD20180,4,250,1000,0,1000,0,14,25.01.11,1
195,MCD20180,8,250,2000,0,2000,0,22,25.03.03,1
196,MCD20181,8,250,2000,0,2000,0,8,24.11.05,1
196,MCD20181,4,250,1000,0,1000,0,12,24.12.02,1
196,MCD20181,4,250,1000,0,1000,0,16,25.01.04,1
196,MCD20181,4,250,1000,0,1000,0,20,25.02.07,1
196,MCD20181,4,250,1000,0,1000,0,24,25.03.03,1
196,MCD20181,4,250,1000,0,1000,0,28,25.04.04,1
196,MCD20181,4,250,1000,0,1000,0,32,25.05.06,1
197,MCD20182,8,250,2000,0,2000,0,8,24.11.05,1
197,MCD20182,4,250,1000,0,1000,0,12,24.12.02,1
197,MCD20182,4,250,1000,0,1000,0,16,25.01.04,1
197,MCD20182,4,250,1000,0,1000,0,20,25.02.07,1
197,MCD20182,4,250,1000,0,1000,0,24,25.03.03,1
197,MCD20182,4,250,1000,0,1000,0,28,25.04.04,1
197,MCD20182,4,250,1000,0,1000,0,32,25.05.06,1
198,MCD20183,8,250,2000,0,2000,0,8,24.11.05,1
198,MCD20183,4,250,1000,0,1000,0,12,24.12.02,1
198,MCD20183,4,250,1000,0,1000,0,16,25.01.04,1
198,MCD20183,4,250,1000,0,1000,0,20,25.02.07,1
198,MCD20183,4,250,1000,0,1000,0,24,25.03.03,1
198,MCD20183,4,250,1000,0,1000,0,28,25.04.04,1
198,MCD20183,4,250,1000,0,1000,0,32,25.05.06,1
199,MCD20184,8,250,2000,0,2000,0,8,24.11.05,1
199,MCD20184,4,250,1000,0,1000,0,12,24.12.02,1
199,MCD20184,4,250,1000,0,1000,0,16,25.01.04,1
199,MCD20184,4,250,1000,0,1000,0,20,25.02.07,1
199,MCD20184,4,250,1000,0,1000,0,24,25.03.03,1
199,MCD20184,4,250,1000,0,1000,0,28,25.04.04,1
199,MCD20184,4,250,1000,0,1000,0,32,25.05.06,1
200,MCD20185,8,250,2000,0,2000,0,8,24.11.05,1
200,MCD20185,4,250,1000,0,1000,0,12,24.12.10,1
200,MCD20185,4,250,1000,0,1000,0,16,25.01.12,1
200,MCD20185,4,250,1000,0,1000,0,20,25.02.15,1
200,MCD20185,4,250,1000,0,1000,0,24,25.03.13,1
200,MCD20185,4,250,1000,0,1000,0,28,25.04.10,1
201,MCD20186,8,250,2000,0,2000,0,8,24.11.05,1
201,MCD20186,4,250,1000,0,1000,0,12,24.12.10,1
201,MCD20186,4,250,1000,0,1000,0,16,25.01.12,1
201,MCD20186,4,250,1000,0,1000,0,20,25.02.15,1
201,MCD20186,4,250,1000,0,1000,0,24,25.03.13,1
201,MCD20186,4,250,1000,0,1000,0,28,25.04.10,1
202,MCD20187,8,250,2000,0,2000,0,8,24.11.05,1
202,MCD20187,4,250,1000,0,1000,0,12,24.12.10,1
202,MCD20187,4,250,1000,0,1000,0,16,25.01.12,1
202,MCD20187,4,250,1000,0,1000,0,20,25.02.15,1
202,MCD20187,4,250,1000,0,1000,0,24,25.03.13,1
202,MCD20187,4,250,1000,0,1000,0,28,25.04.10,1
203,MCD20188,4,250,1000,0,1000,0,4,24.11.05,1
203,MCD20188,8,250,2000,0,2000,0,12,24.12.08,1
203,MCD20188,8,250,2000,0,2000,0,20,25.02.11,1
203,MCD20188,4,250,1000,0,1000,0,24,25.03.11,1
203,MCD20188,4,250,1000,0,1000,0,28,25.04.12,1
204,MCD20189,4,500,2000,0,2000,0,4,24.11.05,2
204,MCD20189,4,500,2000,0,2000,0,8,24.11.22,2
204,MCD20189,4,500,2000,0,2000,0,12,24.12.24,2
204,MCD20189,4,500,2000,0,2000,0,16,25.02.05,2
204,MCD20189,4,500,2000,0,2000,0,20,25.02.25,2
204,MCD20189,4,500,2000,0,2000,0,24,25.03.06,2
204,MCD20189,1,500,500,0,500,0,25,25.04.11,2
204,MCD20189,4,500,2000,0,2000,0,29,25.05.06,2
204,MCD20189,4,500,2000,0,2000,0,33,25.05.13,2
205,MCD20190,4,250,1000,0,1000,0,4,24.11.05,1
205,MCD20190,4,250,1000,0,1000,0,8,24.11.22,1
205,MCD20190,4,250,1000,0,1000,0,12,24.12.24,1
205,MCD20190,4,250,1000,0,1000,0,16,25.02.05,1
205,MCD20190,5,250,1250,0,1250,0,21,25.02.25,1
205,MCD20190,1,250,250,0,250,0,22,25.03.06,1
205,MCD20190,5,250,1250,0,1250,0,27,25.04.11,1
205,MCD20190,5,250,1250,0,1250,0,32,25.05.06,1
206,MCD20191,1,250,250,0,250,0,1,24.11.05,1
207,MCD20192,1,250,250,0,250,0,1,24.11.05,1
207,MCD20192,1,250,250,0,250,0,2,24.11.11,1
207,MCD20192,2,250,500,0,500,0,4,24.11.27,1
208,MCD20193,4,250,1000,0,1000,0,4,24.11.05,1
208,MCD20193,4,250,1000,0,1000,0,8,24.12.02,1
208,MCD20193,8,250,2000,0,2000,0,16,25.01.02,1
208,MCD20193,4,250,1000,0,1000,0,20,25.02.07,1
208,MCD20193,4,250,1000,0,1000,0,24,25.03.17,1
208,MCD20193,4,250,1000,0,1000,0,28,25.04.10,1
208,MCD20193,4,250,1000,0,1000,0,32,25.05.06,1
209,MCD20194,8,250,2000,0,2000,0,8,24.11.05,1
209,MCD20194,4,250,1000,0,1000,0,12,24.12.19,1
209,MCD20194,4,250,1000,0,1000,0,16,25.01.25,1
209,MCD20194,4,250,1000,0,1000,0,20,25.02.20,1
209,MCD20194,4,250,1000,0,1000,0,24,25.03.19,1
209,MCD20194,4,250,1000,0,1000,0,28,25.04.24,1
210,MCD20195,8,250,2000,0,2000,0,8,24.11.05,1
210,MCD20195,4,250,1000,0,1000,0,12,24.12.19,1
210,MCD20195,4,250,1000,0,1000,0,16,25.01.25,1
210,MCD20195,4,250,1000,0,1000,0,20,25.02.20,1
210,MCD20195,4,250,1000,0,1000,0,24,25.03.19,1
210,MCD20195,4,250,1000,0,1000,0,28,25.04.24,1
211,MCD20196,4,250,1000,0,1000,0,4,24.11.05,1
211,MCD20196,3,250,750,0,750,0,7,24.11.18,1
211,MCD20196,1,250,250,0,250,0,8,24.11.28,1
211,MCD20196,4,250,1000,0,1000,0,12,24.12.10,1
211,MCD20196,4,250,1000,0,1000,0,16,25.02.07,1
211,MCD20196,4,250,1000,0,1000,0,20,25.02.15,1
211,MCD20196,4,250,1000,0,1000,0,24,25.03.18,1
211,MCD20196,4,250,1000,0,1000,0,28,25.04.16,1
211,MCD20196,4,250,1000,0,1000,0,32,25.05.09,1
212,MCD20197,4,250,1000,0,1000,0,4,24.11.05,1
212,MCD20197,4,250,1000,0,1000,0,5,24.11.28,1
212,MCD20197,1,250,250,0,250,0,9,24.12.10,1
212,MCD20197,4,250,1000,0,1000,0,13,24.12.16,1
212,MCD20197,4,250,1000,0,1000,0,17,25.01.29,1
212,MCD20197,4,250,1000,0,1000,0,21,25.02.24,1
212,MCD20197,4,250,1000,0,1000,0,25,25.03.26,1
212,MCD20197,4,250,1000,0,1000,0,29,25.04.16,1
212,MCD20197,4,250,1000,0,1000,0,33,25.05.09,1
213,MCD20198,4,250,1000,0,1000,0,4,24.11.05,1
213,MCD20198,8,250,2000,0,2000,0,12,24.12.09,1
213,MCD20198,4,250,1000,0,1000,0,16,25.02.07,1
213,MCD20198,4,250,1000,0,1000,0,20,25.02.17,1
213,MCD20198,4,250,1000,0,1000,0,24,25.03.18,1
213,MCD20198,4,250,1000,0,1000,0,28,25.04.16,1
213,MCD20198,4,250,1000,0,1000,0,32,25.05.09,1
214,MCD20199,2,250,500,0,500,0,2,24.11.05,1
214,MCD20199,2,250,500,0,500,0,4,24.11.11,1
214,MCD20199,2,250,500,0,500,0,6,24.11.20,1
214,MCD20199,2,250,500,0,500,0,8,24.11.28,1
214,MCD20199,2,250,500,0,500,0,10,24.12.08,1
215,MCD20200,2,250,500,0,500,0,2,24.11.05,1
215,MCD20200,2,250,500,0,500,0,4,24.11.11,1
215,MCD20200,2,250,500,0,500,0,6,24.11.20,1
215,MCD20200,2,250,500,0,500,0,8,24.11.28,1
215,MCD20200,2,250,500,0,500,0,10,24.12.08,1
216,MCD20201,4,250,1000,0,1000,0,4,24.11.05,1
217,MCD20202,3,500,1500,0,1500,0,3,24.11.05,2
217,MCD20202,2,500,1000,0,1000,0,5,24.11.11,2
217,MCD20202,2,500,1000,0,1000,0,7,24.11.22,2
217,MCD20202,2,500,1000,0,1000,0,9,24.12.13,2
217,MCD20202,3,500,1500,0,1500,0,12,25.01.09,2
217,MCD20202,3,500,1500,0,1500,0,15,25.01.30,2
217,MCD20202,2,500,1000,0,1000,0,17,25.02.06,2
217,MCD20202,4,500,2000,0,2000,0,21,25.03.16,2
217,MCD20202,5,500,2500,0,2500,0,26,25.03.30,2
217,MCD20202,4,500,2000,0,2000,0,30,25.03.31,2
218,MCD20203,2,250,500,0,500,0,2,24.11.06,1
218,MCD20203,6,250,1500,0,1500,0,8,24.12.17,1
218,MCD20203,4,250,1000,0,1000,0,12,25.01.07,1
218,MCD20203,4,250,1000,0,1000,0,16,25.02.11,1
218,MCD20203,8,250,2000,0,2000,0,24,25.03.19,1
219,MCD20204,2,250,500,0,500,0,2,24.11.06,1
219,MCD20204,2,250,500,0,500,0,4,24.11.11,1
219,MCD20204,2,250,500,0,500,0,6,24.11.21,1
219,MCD20204,2,250,500,0,500,0,8,24.12.09,1
219,MCD20204,2,250,500,0,500,0,10,24.12.24,1
219,MCD20204,2,250,500,0,500,0,12,25.01.07,1
219,MCD20204,4,250,1000,0,1000,0,16,25.02.11,1
219,MCD20204,4,250,1000,0,1000,0,20,25.02.27,1
219,MCD20204,2,250,500,0,500,0,22,25.03.17,1
219,MCD20204,4,250,1000,0,1000,0,26,25.04.07,1
219,MCD20204,4,250,1000,0,1000,0,30,25.05.06,1
220,MCD20205,3,500,1500,0,1500,0,3,24.11.06,2
220,MCD20205,3,500,1500,0,1500,0,6,24.12.02,2
220,MCD20205,3,500,1500,0,1500,0,9,24.12.25,2
220,MCD20205,6,500,3000,0,3000,0,15,24.12.31,2
220,MCD20205,4,500,2000,0,2000,0,19,25.02.06,2
220,MCD20205,4,500,2000,0,2000,0,23,25.03.05,2
220,MCD20205,4,500,2000,0,2000,0,27,25.04.27,2
221,MCD20206,4,250,1000,0,1000,0,4,24.11.06,1
221,MCD20206,4,250,1000,0,1000,0,8,24.11.22,1
221,MCD20206,2,250,500,0,500,0,10,24.12.04,1
221,MCD20206,2,250,500,0,500,0,12,24.12.18,1
221,MCD20206,4,250,1000,0,1000,0,16,25.01.11,1
221,MCD20206,4,250,1000,0,1000,0,20,25.02.06,1
221,MCD20206,4,250,1000,0,1000,0,24,25.03.12,1
221,MCD20206,4,250,1000,0,1000,0,28,25.03.28,1
221,MCD20206,4,250,1000,0,1000,0,32,25.04.21,1
221,MCD20206,4,250,1000,0,1000,0,36,25.05.14,1
222,MCD20207,4,250,1000,0,1000,0,4,24.11.06,1
222,MCD20207,4,250,1000,0,1000,0,8,24.11.22,1
222,MCD20207,2,250,500,0,500,0,10,24.12.04,1
222,MCD20207,2,250,500,0,500,0,12,24.12.18,1
222,MCD20207,4,250,1000,0,1000,0,16,25.01.11,1
222,MCD20207,4,250,1000,0,1000,0,20,25.02.06,1
222,MCD20207,4,250,1000,0,1000,0,24,25.03.13,1
222,MCD20207,4,250,1000,0,1000,0,28,25.03.28,1
222,MCD20207,4,250,1000,0,1000,0,32,25.04.21,1
222,MCD20207,4,250,1000,0,1000,0,36,25.05.14,1
223,MCD20208,4,250,1000,0,1000,0,4,24.11.06,1
223,MCD20208,12,250,3000,0,3000,0,16,25.01.22,1
223,MCD20208,12,250,3000,0,3000,0,28,25.03.03,1
223,MCD20208,12,250,3000,0,3000,0,40,24.04.03,1
224,MCD20209,4,250,1000,0,1000,0,4,24.11.06,1
224,MCD20209,6,250,1500,0,1500,0,10,24.12.06,1
224,MCD20209,4,250,1000,0,1000,0,14,25.01.12,1
224,MCD20209,3,250,750,0,750,0,17,25.02.03,1
224,MCD20209,4,250,1000,0,1000,0,21,25.02.27,1
225,MCD20210,2,250,500,0,500,0,2,24.11.06,1
225,MCD20210,2,250,500,0,500,0,4,24.11.14,1
225,MCD20210,2,250,500,0,500,0,6,24.11.18,1
225,MCD20210,2,250,500,0,500,0,8,24.12.05,1
225,MCD20210,2,250,500,0,500,0,10,24.12.12,1
225,MCD20210,2,250,500,0,500,0,12,24.12.25,1
225,MCD20210,2,250,500,0,500,0,14,25.01.01,1
225,MCD20210,2,250,500,0,500,0,16,25.01.17,1
225,MCD20210,2,250,500,0,500,0,18,25.02.06,1
225,MCD20210,4,250,1000,0,1000,0,22,25.03.18,1
225,MCD20210,2,250,500,0,500,0,24,25.05.08,1
226,MCD20211,2,500,1000,0,1000,0,2,24.11.06,2
226,MCD20211,2,500,1000,0,1000,0,4,24.11.13,2
226,MCD20211,1,500,500,0,500,0,5,24.11.18,2
226,MCD20211,2,500,1000,0,1000,0,7,24.12.02,2
226,MCD20211,2,500,1000,0,1000,0,9,24.12.16,2
226,MCD20211,2,500,1000,0,1000,0,11,25.01.02,2
226,MCD20211,3,500,1500,0,1500,0,14,25.01.19,2
226,MCD20211,2,500,1000,0,1000,0,16,25.02.06,2
226,MCD20211,2,500,1000,0,1000,0,18,25.02.26,2
226,MCD20211,3,500,1500,0,1500,0,21,25.03.18,2
226,MCD20211,5,500,2500,0,2500,0,26,25.04.27,2
227,MCD20212,2,250,500,0,500,0,2,24.11.06,1
227,MCD20212,2,250,500,0,500,0,4,24.11.13,1
227,MCD20212,1,250,250,0,250,0,5,24.11.18,1
227,MCD20212,2,250,500,0,500,0,7,24.12.02,1
227,MCD20212,2,250,500,0,500,0,9,24.12.16,1
227,MCD20212,2,250,500,0,500,0,11,25.01.02,1
227,MCD20212,3,250,750,0,750,0,14,25.01.19,1
227,MCD20212,2,250,500,0,500,0,16,25.02.06,1
227,MCD20212,2,250,500,0,500,0,18,25.02.26,1
227,MCD20212,3,250,750,0,750,0,21,25.03.18,1
227,MCD20212,6,250,1500,0,1500,0,27,25.04.27,1
228,MCD20213,8,250,2000,0,2000,0,8,24.11.06,1
228,MCD20213,4,250,1000,0,1000,0,12,24.12.07,1
228,MCD20213,4,250,1000,0,1000,0,16,25.01.17,1
228,MCD20213,8,250,2000,0,2000,0,24,25.03.06,1
228,MCD20213,4,250,1000,0,1000,0,28,25.04.04,1
228,MCD20213,4,250,1000,0,1000,0,32,25.05.07,1
229,MCD20214,4,250,1000,0,1000,0,4,24.11.07,1
229,MCD20214,4,250,1000,0,1000,0,8,24.12.08,1
229,MCD20214,4,250,1000,0,1000,0,12,25.01.08,1
229,MCD20214,4,250,1000,0,1000,0,16,25.02.09,1
229,MCD20214,4,250,1000,0,1000,0,20,25.02.14,1
229,MCD20214,4,250,1000,0,1000,0,24,25.03.11,1
229,MCD20214,4,250,1000,0,1000,0,28,25.04.10,1
229,MCD20214,4,250,1000,0,1000,0,32,25.05.13,1
230,MCD20215,4,250,1000,0,1000,0,4,24.11.07,1
230,MCD20215,4,250,1000,0,1000,0,8,24.12.02,1
230,MCD20215,5,250,1250,0,1250,0,13,24.12.30,1
230,MCD20215,4,250,1000,0,1000,0,17,25.01.29,1
230,MCD20215,4,250,1000,0,1000,0,21,25.03.04,1
230,MCD20215,4,250,1000,0,1000,0,25,25.04.01,1
230,MCD20215,6,250,1500,0,1500,0,31,25.04.21,1
231,MCD20216,4,250,1000,0,1000,0,4,24.11.07,1
231,MCD20216,4,250,1000,0,1000,0,8,24.12.02,1
231,MCD20216,4,250,1000,0,1000,0,12,24.12.04,1
231,MCD20216,4,250,1000,0,1000,0,16,25.02.01,1
231,MCD20216,8,250,2000,0,2000,0,24,25.03.06,1
231,MCD20216,4,250,1000,0,1000,0,28,25.04.07,1
231,MCD20216,4,250,1000,0,1000,0,32,25.05.13,1
232,MCD20217,2,250,500,0,500,0,2,24.11.07,1
232,MCD20217,12,250,3000,0,3000,0,14,25.03.16,1
232,MCD20217,2,250,500,0,500,0,16,24.10.28,1
232,MCD20217,6,250,1500,0,1500,0,22,24.11.07,1
232,MCD20217,4,250,1000,0,1000,0,26,25.04.21,1
233,MCD20218,4,250,1000,0,1000,0,4,24.11.07,1
233,MCD20218,4,250,1000,0,1000,0,8,24.12.05,1
233,MCD20218,4,250,1000,0,1000,0,12,25.01.20,1
233,MCD20218,4,250,1000,0,1000,0,16,25.02.07,1
233,MCD20218,5,250,1250,0,1250,0,21,25.03.06,1
233,MCD20218,6,250,1500,0,1500,0,27,25.04.19,1
234,MCD20219,4,250,1000,0,1000,0,4,24.11.07,1
234,MCD20219,4,250,1000,0,1000,0,8,24.11.18,1
234,MCD20219,4,250,1000,0,1000,0,12,24.12.26,1
234,MCD20219,4,250,1000,0,1000,0,16,25.01.24,1
234,MCD20219,4,250,1000,0,1000,0,20,25.02.24,1
234,MCD20219,5,250,1250,0,1250,0,25,25.03.12,1
234,MCD20219,4,250,1000,0,1000,0,29,25.04.09,1
234,MCD20219,4,250,1000,0,1000,0,33,25.05.13,1
235,MCD20220,4,250,1000,0,1000,0,4,24.11.07,1
235,MCD20220,1,250,250,0,250,0,5,24.11.18,1
235,MCD20220,2,250,500,0,500,0,7,24.11.27,1
235,MCD20220,1,250,250,0,250,0,8,24.12.04,1
235,MCD20220,1,250,250,0,250,0,9,24.12.12,1
235,MCD20220,1,250,250,0,250,0,10,24.12.20,1
235,MCD20220,1,250,250,0,250,0,11,24.12.27,1
235,MCD20220,1,250,250,0,250,0,12,25.01.01,1
235,MCD20220,2,250,500,0,500,0,14,25.01.11,1
235,MCD20220,1,250,250,0,250,0,15,25.01.21,1
235,MCD20220,1,250,250,0,250,0,16,25.01.29,1
235,MCD20220,1,250,250,0,250,0,17,25.02.06,1
235,MCD20220,1,250,250,0,250,0,18,25.02.10,1
235,MCD20220,1,250,250,0,250,0,19,25.02.16,1
235,MCD20220,2,250,500,0,500,0,21,25.02.27,1
235,MCD20220,2,250,500,0,500,0,23,25.03.18,1
235,MCD20220,1,250,250,0,250,0,24,25.03.26,1
235,MCD20220,2,250,500,0,500,0,26,25.04.03,1
235,MCD20220,1,250,250,0,250,0,27,25.04.13,1
235,MCD20220,2,250,500,0,500,0,29,25.04.24,1
235,MCD20220,2,250,500,0,500,0,31,25.05.13,1
236,MCD20221,4,250,1000,0,1000,0,4,24.11.07,1
236,MCD20221,4,250,1000,0,1000,0,8,24.12.09,1
236,MCD20221,4,250,1000,0,1000,0,12,25.01.01,1
236,MCD20221,4,250,1000,0,1000,0,16,25.02.03,1
236,MCD20221,7,250,1750,0,1750,0,23,25.03.18,1
236,MCD20221,6,250,1500,0,1500,0,29,25.04.22,1
237,MCD20222,4,250,1000,0,1000,0,4,24.11.07,1
237,MCD20222,2,250,500,0,500,0,6,24.11.13,1
237,MCD20222,2,250,500,0,500,0,8,24.11.27,1
237,MCD20222,2,250,500,0,500,0,10,24.12.16,1
237,MCD20222,2,250,500,0,500,0,12,25.01.01,1
237,MCD20222,2,250,500,0,500,0,14,25.01.13,1
237,MCD20222,1,250,250,0,250,0,15,25.01.25,1
237,MCD20222,1,250,250,0,250,0,16,25.02.05,1
237,MCD20222,1,250,250,0,250,0,17,25.02.20,1
237,MCD20222,2,250,500,0,500,0,19,25.02.25,1
237,MCD20222,2,250,500,0,500,0,21,25.03.18,1
237,MCD20222,2,250,500,0,500,0,23,25.03.21,1
237,MCD20222,2,250,500,0,500,0,25,25.04.01,1
237,MCD20222,2,250,500,0,500,0,27,25.04.04,1
237,MCD20222,2,250,500,0,500,0,29,25.04.18,1
237,MCD20222,2,250,500,0,500,0,31,25.05.06,1
238,MCD20223,4,250,1000,0,1000,0,4,24.11.07,1
238,MCD20223,1,250,250,0,250,0,5,24.11.13,1
238,MCD20223,1,250,250,0,250,0,6,24.11.16,1
238,MCD20223,1,250,250,0,250,0,7,24.11.24,1
238,MCD20223,2,250,500,0,500,0,9,24.11.30,1
238,MCD20223,2,250,500,0,500,0,11,24.12.19,1
238,MCD20223,1,250,250,0,250,0,12,24.12.20,1
238,MCD20223,1,250,250,0,250,0,13,24.12.25,1
238,MCD20223,1,250,250,0,250,0,14,24.12.26,1
238,MCD20223,1,250,250,0,250,0,15,25.01.02,1
238,MCD20223,1,250,250,0,250,0,16,25.01.08,1
238,MCD20223,2,250,500,0,500,0,18,25.01.17,1
238,MCD20223,1,250,250,0,250,0,19,25.03.10,1
239,MCD20224,4,250,1000,0,1000,0,4,24.11.07,1
239,MCD20224,4,250,1000,0,1000,0,8,24.12.06,1
239,MCD20224,4,250,1000,0,1000,0,12,25.01.02,1
239,MCD20224,4,250,1000,0,1000,0,16,25.03.14,1
239,MCD20224,8,250,2000,0,2000,0,24,25.04.02,1
239,MCD20224,1,250,250,0,250,0,25,25.04.06,1
239,MCD20224,1,250,250,0,250,0,26,25.04.16,1
239,MCD20224,2,250,500,0,500,0,28,25.05.01,1
239,MCD20224,1,250,250,0,250,0,29,25.05.06,1
240,MCD20225,3,250,750,0,750,0,3,24.11.08,1
241,MCD20226,1,250,250,0,250,0,1,24.11.08,1
241,MCD20226,4,250,1000,0,1000,0,5,24.11.26,1
242,MCD20227,1,250,250,0,250,0,1,24.11.08,1
242,MCD20227,4,250,1000,0,1000,0,5,24.11.26,1
243,MCD20228,1,250,250,0,250,0,1,24.11.08,1
243,MCD20228,3,250,750,0,750,0,4,24.11.26,1
244,MCD20229,4,250,1000,0,1000,0,4,24.11.08,1
244,MCD20229,5,250,1250,0,1250,0,9,24.12.02,1
244,MCD20229,5,250,1250,0,1250,0,14,25.01.01,1
244,MCD20229,5,250,1250,0,1250,0,19,25.01.29,1
244,MCD20229,5,250,1250,0,1250,0,24,25.03.04,1
244,MCD20229,4,250,1000,0,1000,0,28,25.04.01,1
244,MCD20229,4,250,1000,0,1000,0,32,25.05.10,1
245,MCD20230,4,250,1000,0,1000,0,4,24.11.08,1
245,MCD20230,6,250,1500,0,1500,0,10,24.12.05,1
245,MCD20230,4,250,1000,0,1000,0,14,25.01.05,1
245,MCD20230,4,250,1000,0,1000,0,18,25.02.05,1
245,MCD20230,4,250,1000,0,1000,0,22,25.03.05,1
245,MCD20230,4,250,1000,0,1000,0,26,25.04.07,1
245,MCD20230,4,250,1000,0,1000,0,30,25.05.07,1
246,MCD20231,4,250,1000,0,1000,0,4,24.11.08,1
246,MCD20231,4,250,1000,0,1000,0,8,24.12.04,1
246,MCD20231,4,250,1000,0,1000,0,12,25.01.05,1
246,MCD20231,6,250,1500,0,1500,0,18,25.02.07,1
246,MCD20231,4,250,1000,0,1000,0,22,25.03.06,1
246,MCD20231,4,250,1000,0,1000,0,26,25.04.04,1
246,MCD20231,5,250,1250,0,1250,0,31,25.05.05,1
247,MCD20232,5,250,1250,0,1250,0,5,24.11.08,1
247,MCD20232,4,250,1000,0,1000,0,9,24.11.26,1
247,MCD20232,5,250,1250,0,1250,0,14,25.01.02,1
247,MCD20232,4,250,1000,0,1000,0,18,25.02.08,1
247,MCD20232,4,250,1000,0,1000,0,22,25.03.10,1
247,MCD20232,5,250,1250,0,1250,0,27,25.04.08,1
247,MCD20232,4,250,1000,0,1000,0,31,25.05.07,1
248,MCD20233,5,250,1250,0,1250,0,5,24.11.08,1
248,MCD20233,4,250,1000,0,1000,0,9,24.11.26,1
248,MCD20233,5,250,1250,0,1250,0,14,25.01.02,1
248,MCD20233,4,250,1000,0,1000,0,18,25.02.08,1
248,MCD20233,4,250,1000,0,1000,0,22,25.03.10,1
248,MCD20233,5,250,1250,0,1250,0,27,25.04.08,1
248,MCD20233,4,250,1000,0,1000,0,31,25.05.07,1
249,MCD20234,5,250,1250,0,1250,0,5,24.11.08,1
249,MCD20234,2,250,500,0,500,0,7,24.11.18,1
249,MCD20234,2,250,500,0,500,0,9,24.12.03,1
249,MCD20234,1,250,250,0,250,0,10,24.12.15,1
249,MCD20234,1,250,250,0,250,0,11,24.12.23,1
249,MCD20234,2,250,500,0,500,0,13,24.12.29,1
249,MCD20234,2,250,500,0,500,0,15,25.01.15,1
249,MCD20234,4,250,1000,0,1000,0,19,25.02.06,1
249,MCD20234,3,250,750,0,750,0,22,25.02.23,1
249,MCD20234,2,250,500,0,500,0,24,25.03.03,1
249,MCD20234,4,250,1000,0,1000,0,28,25.03.16,1
249,MCD20234,2,250,500,0,500,0,30,25.04.14,1
249,MCD20234,2,250,500,0,500,0,32,25.04.28,1
249,MCD20234,4,250,1000,0,1000,0,36,25.05.11,1
250,MCD20235,4,250,1000,0,1000,0,4,24.11.08,1
250,MCD20235,4,250,1000,0,1000,0,8,24.12.12,1
250,MCD20235,4,250,1000,0,1000,0,12,25.01.21,1
250,MCD20235,4,250,1000,0,1000,0,16,25.01.13,1
250,MCD20235,6,250,1500,0,1500,0,22,25.02.19,1
250,MCD20235,4,250,1000,0,1000,0,26,25.03.13,1
250,MCD20235,4,250,1000,0,1000,0,30,25.04.15,1
251,MCD20236,4,250,1000,0,1000,0,4,24.11.08,1
251,MCD20236,4,250,1000,0,1000,0,8,24.12.12,1
251,MCD20236,8,250,2000,0,2000,0,16,24.12.26,1
251,MCD20236,4,250,1000,0,1000,0,20,25.02.13,1
251,MCD20236,2,250,500,0,500,0,22,25.02.19,1
251,MCD20236,4,250,1000,0,1000,0,26,25.03.13,1
251,MCD20236,4,250,1000,0,1000,0,30,25.04.15,1
252,MCD20237,5,250,1250,0,1250,0,5,24.11.09,1
252,MCD20237,5,250,1250,0,1250,0,10,24.12.10,1
252,MCD20237,4,250,1000,0,1000,0,14,25.01.07,1
252,MCD20237,6,250,1500,0,1500,0,20,25.02.13,1
252,MCD20237,6,250,1500,0,1500,0,26,25.02.22,1
252,MCD20237,4,250,1000,0,1000,0,30,25.03.24,1
252,MCD20237,4,250,1000,0,1000,0,34,25.05.08,1
253,MCD20238,4,250,1000,0,1000,0,4,24.11.09,1
253,MCD20238,4,250,1000,0,1000,0,8,24.12.09,1
253,MCD20238,4,250,1000,0,1000,0,12,25.01.07,1
253,MCD20238,4,250,1000,0,1000,0,16,25.02.18,1
253,MCD20238,6,250,1500,0,1500,0,22,25.03.17,1
253,MCD20238,6,250,1500,0,1500,0,28,25.04.12,1
253,MCD20238,4,250,1000,0,1000,0,32,25.05.12,1
254,MCD20239,4,250,1000,0,1000,0,4,24.11.09,1
254,MCD20239,4,250,1000,0,1000,0,8,24.12.09,1
254,MCD20239,4,250,1000,0,1000,0,12,25.01.07,1
254,MCD20239,4,250,1000,0,1000,0,16,25.02.18,1
254,MCD20239,6,250,1500,0,1500,0,22,25.03.17,1
254,MCD20239,6,250,1500,0,1500,0,28,25.04.12,1
254,MCD20239,4,250,1000,0,1000,0,32,25.05.12,1
255,MCD20240,4,250,1000,0,1000,0,4,24.11.09,1
255,MCD20240,4,250,1000,0,1000,0,8,24.11.24,1
255,MCD20240,6,250,1500,0,1500,0,14,25.01.05,1
255,MCD20240,4,250,1000,0,1000,0,18,25.02.01,1
255,MCD20240,4,250,1000,0,1000,0,22,25.02.17,1
255,MCD20240,4,250,1000,0,1000,0,26,25.03.04,1
255,MCD20240,4,250,1000,0,1000,0,30,25.04.11,1
255,MCD20240,4,250,1000,0,1000,0,34,25.05.13,1
256,MCD20241,5,250,1250,0,1250,0,5,24.11.09,1
256,MCD20241,5,250,1250,0,1250,0,10,24.12.13,1
256,MCD20241,4,250,1000,0,1000,0,14,25.01.11,1
256,MCD20241,8,250,2000,0,2000,0,22,25.03.03,1
257,MCD20242,1,250,250,0,250,0,1,24.11.09,1
257,MCD20242,6,250,1500,0,1500,0,7,24.12.06,1
257,MCD20242,2,250,500,0,500,0,9,24.12.08,1
